SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Protection against Domestic Violence Act N. 22 of 2001
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.3493756	15.43391378	212	Dominica	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Code Civil, Arts. 645-649
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Criminal Code, Secs. 123, 213 and 244; Act No. 112 of 03/02/2012, Sec. 8
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi nÂ° 15-19 du 30 dÃ©cembre 2015, Arts. 2(266. Bis- 266. bis 1) et 4(330. Bis)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act 2007
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 6/2014
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	38.11074289	16.12894644	232	Eritrea	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	CÃ³digo Penal, Art. 173(2)-(4); Ley OrgÃ¡nica 1/2004 de Medidas de ProtecciÃ³n Integral contra la Violencia de GÃ©nero
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Act on Restraining Orders, Sec. 2
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Criminal Code, Art. 564
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Decree 2009
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on civil protection against acts of violence and enforcements
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Family Law Act of 1996, Part IV; Domestic Violence, Crime and Victims Act 2004, Part 1
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act No. 135/2006; Penal Code, Act No. 40/2009, Sec. 199; Civil Code, 89/2012 Coll., Secs. 751-753 and 3021
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Prevention of Domestic Violence, Protection of Victims of Domestic Violence and Restoration of Solidarity in the Family
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law of Georgia on Elimination of Domestic Violence, Protection and Support of Victims of Domestic Violence; Criminal Code, Arts. 11-1 and 126-1
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-157.5643005	1.768837732	296	Kiribati	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on the Prevention of Domestic Violence and the Protection of Victims; Criminal Code, Art. 222
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.68248568	12.11238395	308	Grenada	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 3500/2006; Law No. 4531/2018
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Second Protection Against Violence Act; Act on Protection against domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Federal Domestic Violence Law N. 10 of 2019
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act, 2010
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-11.28173419	11.00210343	324	Guinea	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act, 2007
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-58.97322037	4.788012784	328	Guyana	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Ley para prevenir, sancionar y erradicar la violencia intrafamiliar; Ley contra el Femicidio y otras Formas de Violencia contra la Mujer, Arts. 1 y 3(b)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Protection Against Domestic Violence NN 70/17; Criminal Code, Art. 179a
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic and Cohabitation Relationships Violence Ordinance
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	114.0266445	22.41749934	344	China, Hong Kong Special Administrative Region	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-19.02116966	64.79134763	352	Iceland	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 23/2004 Regarding Elimination of Violence in Household
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act 2015
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	113.9174	-0.9945822040000001	360	Indonesia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Act LXXII of 2009 on Restraining Orders Related to Violence Between Relatives; Criminal Code, Secs. 197(3)(b) and 212/A
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	54.19766348	32.74370885	364	Iran (Islamic Republic of)	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act 2018
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	43.76606267	33.05013795	368	Iraq	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	The Protection of Women from Domestic Violence Act, 2005
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 85/2011 on Restraining Orders; Law No. 23/2016 amending the Penal Code
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Prevention of Family Violence Law, 5751-1991
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law of the People's Republic of China on the Protection of Rights and Interests of Women, Art. 46; Anti-Domestic Violence Law of the People's Republic of China
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-77.31068409	18.15616857	388	Jamaica	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 119/2013; Penal Code, Arts. 572, 577, 609-ter(5-quater) and 612-bis
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	139.27161030000002	36.6554539	392	Japan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Protection from Domestic Violence N. 15 of 2017
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Act No. 31 on the Prevention of Spousal Violence and the Protection of Victims
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Crimes (Domestic and Personal Violence) Act New South Wales; Family Law Act, Sec. 4AB
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	37.13024774	30.65365973	400	Jordan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	The Domestic Violence Act; Act 32 of 2004 to amend the Domestic Violence Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Prevention of Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	127.8610254	36.45201023	410	Republic of Korea	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act, 2000
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	47.49305029	29.53949468	414	Kuwait	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No.03/L-182 on Protection against Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	74.52324839	41.46204516	417	Kyrgyzstan	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Protection Against Domestic Violence Act, 2015
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	101.99019679999999	20.27482773	418	Lao People's Democratic Republic	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	35.89391711	33.92152458	422	Lebanon	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on the Development and Protection of Women, Ch. 2; Decree on the Implementation of the Law on Development and Protection of Women, Part V
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	28.25362195	-29.58041814	426	Lesotho	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Prevention of Domestic Violence Act, No.34 of 2005
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Loi du 8 septembre 2003; Loi du 30 juillet 2013 portant modification de la loi du 8 septembre 2003
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on the Protection of Women and Family Members from Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	18.0295985	27.04042819	434	Libya	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	The Domestic Violence Act of 2019
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law No. 17 of 2015 on Protection from Domestic Violence
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Protection Against Domestic Violence; Criminal Code, Arts. 129, 135 and 140
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Preventing and Combating Family Violence; Criminal Code, Art. 201/1
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Protection from Domestic Violence Act; The Protection from Domestic Violence (Amendment) Act 2016
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	116.8346314	5.452415309	458	Malaysia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Prevention of Domestic Violence Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Prevention, Suppression and Protection from Domestic Violence; Criminal Code, Art. 122(21)
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-10.33187259	20.26089546	478	Mauritania	2020	0	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law N.29/2009 on Domestic Violence Perpetrated Against Women; Criminal Code Law N.35/2014, Art. 37(aa) and Ch. IX
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Protection Against Domestic Violence Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	No applicable provisions could be located
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Domestic Violence Act
S_0850	Existence of laws on domestic violence (1 = YES; 0 = NO)	G	Global	4	Country or Area	103.0728057	46.83892054	496	Mongolia	2020	1	Number	Number	0	Units	nan	nan	Women, Business and the Law 2020, The World Bank	nan	nan	Law on Domestic Violence Protection; Criminal Code, Arts. 142(31), 144(7) and 220
