SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Reserved seats
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Reserved seats
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-59.53464889999999	13.13648273	52	Barbados	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-59.53464889999999	13.13648273	52	Barbados	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	90.45098484	27.39598568	64	Bhutan	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	90.45098484	27.39598568	64	Bhutan	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-64.66224284	-16.71273412	68	Bolivia (Plurinational State of)	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	17.78584332	44.16845548	70	Bosnia and Herzegovina	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	17.78584332	44.16845548	70	Bosnia and Herzegovina	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	23.81380223	-22.18810073	72	Botswana	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-53.08432878	-10.77668561	76	Brazil	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-53.08432878	-10.77668561	76	Brazil	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-88.70199554	17.19965901	84	Belize	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	160.1584117	-9.622391719	90	Solomon Islands	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	160.1584117	-9.622391719	90	Solomon Islands	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	96.51752295	21.19332882	104	Myanmar	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Reserved seats
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Reserved seats
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-23.63544151	15.07791834	132	Cabo Verde	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-23.63544151	15.07791834	132	Cabo Verde	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Reserved seats
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Reserved seats
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Legislated candidate quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2015	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2020	0	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	nan
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2015	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
S_1260	Presence of a gender quota for parliament (1 = YES, 0 = NO)	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2020	1	CATEGORICAL	Categorical variable	nan	Not applicable	nan	nan	Gender Quotas Database	https://www.idea.int/data-tools/data/gender-quotas/database	As of Jan 23, 2020	Voluntary political party quota
