SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	COD	COD_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2016	M	Male	_T	All age ranges or no breakdown by age	1530	Road injury	30.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	419	Latin America and the Caribbean	2016	F	Female	_T	All age ranges or no breakdown by age	1530	Road injury	7.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	1	Region	nan	nan	513	Europe and Northern America	2016	M	Male	_T	All age ranges or no breakdown by age	1530	Road injury	13.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	1	Region	nan	nan	513	Europe and Northern America	2016	F	Female	_T	All age ranges or no breakdown by age	1530	Road injury	5.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	53	Australia and New Zealand	2016	M	Male	_T	All age ranges or no breakdown by age	1530	Road injury	8.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	53	Australia and New Zealand	2016	F	Female	_T	All age ranges or no breakdown by age	1530	Road injury	3.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	M	Male	_T	All age ranges or no breakdown by age	1530	Road injury	19.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	543	Oceania (exc. Australia and New Zealand)	2016	F	Female	_T	All age ranges or no breakdown by age	1530	Road injury	8.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	62	Central and Southern Asia	2016	M	Male	_T	All age ranges or no breakdown by age	1530	Road injury	33.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	62	Central and Southern Asia	2016	F	Female	_T	All age ranges or no breakdown by age	1530	Road injury	8.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	747	Northern Africa and Western Asia	2016	M	Male	_T	All age ranges or no breakdown by age	1530	Road injury	26.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	747	Northern Africa and Western Asia	2016	F	Female	_T	All age ranges or no breakdown by age	1530	Road injury	8.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2016	M	Male	_T	All age ranges or no breakdown by age	1530	Road injury	25.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0710	Cause-specific mortality rate (age-standardized), due to road injury	G	Global	2	Sub-region	nan	nan	753	Eastern and South-Eastern Asia	2016	F	Female	_T	All age ranges or no breakdown by age	1530	Road injury	12.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
