SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	ACGSD 2010.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	1.5762574169999999	42.54548611	20	Andorra	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	9.326571283	56.03829721	208	Denmark	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.3493756	15.43391378	212	Dominica	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from US Department of State 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-70.49847576	18.89832088	214	Dominican Republic	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-78.37005241	-1.4477858909999999	218	Ecuador	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-88.86862995	13.73603564	222	El Salvador	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	10.46535826	1.5657923759999999	226	Equatorial Guinea	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	UN CEDAW 2004.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	39.63505296	8.631223181000001	231	Ethiopia	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	38.11074289	16.12894644	232	Eritrea	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	25.84093481	58.68487172	233	Estonia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	17.57817062	-12.33724746	24	Angola	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	177.96608840000002	-17.83301566	242	Fiji	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	23.308447	61.91586738	246	Finland	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	2.457288129	46.62660861	250	France	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	42.18274707	11.56004161	262	Djibouti	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	11.78727747	-0.60687619	266	Gabon	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	ITUC 2007.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	43.3713615	42.04813028	268	Georgia	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Council of Europe 2009a.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-15.39944785	13.45295927	270	Gambia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	35.25694122	31.94347933	275	State of Palestine	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Draft legislation is under consideration according to UN Women country or regional office.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	10.380606599999998	51.08862743	276	Germany	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.7999755	17.07761471	28	Antigua and Barbuda	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Pegus 2007.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-1.205623522	7.964825185	288	Ghana	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-157.5643005	1.768837732	296	Kiribati	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from UNDP 2010b.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	22.58307827	39.47301873	300	Greece	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-61.68248568	12.11238395	308	Grenada	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	50.01064725	40.39229544	31	Azerbaijan	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-65.14563274	-35.19446255	32	Argentina	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-91.23127459999999	15.00273719	320	Guatemala	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-11.28173419	11.00210343	324	Guinea	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-58.97322037	4.788012784	328	Guyana	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-72.33640958	18.40426539	332	Haiti	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-86.59974381	14.82243161	340	Honduras	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.41221519	47.1651448	348	Hungary	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-19.02116966	64.79134763	352	Iceland	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	79.3608464	22.34642074	356	India	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	134.3499412	-25.57717202	36	Australia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	54.19766348	32.74370885	364	Iran (Islamic Republic of)	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-7.121425272000001	53.25274054	372	Ireland	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	34.62277992	31.06164552	376	Israel	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	12.57022427	42.79917282	380	Italy	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-5.552690016000001	7.62211586	384	Côte d'Ivoire	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-77.31068409	18.15616857	388	Jamaica	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	139.27161030000002	36.6554539	392	Japan	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	66.65359159	48.01963494	398	Kazakhstan	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	66.02688198	33.83160199	4	Afghanistan	2017	0.0	NUMBER	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from US Department of State 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.14172472	47.58704857	40	Austria	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	37.86096816	0.534797278	404	Kenya	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	74.52324839	41.46204516	417	Kyrgyzstan	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	28.25362195	-29.58041814	426	Lesotho	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	26.42461876	56.64196636	428	Latvia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-9.311879037999999	6.448381008999999	430	Liberia	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	18.0295985	27.04042819	434	Libya	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	9.552985019	47.14167005	438	Liechtenstein	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-78.05111663	24.69546597	44	Bahamas	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	23.90517807	55.33680309	440	Lithuania	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	6.092656562999999	49.77679538	442	Luxembourg	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	46.6982339	-19.38514785	450	Madagascar	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	33.4884625	-13.40819859	454	Malawi	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	73.09672546	-0.614385021	462	Maldives	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-3.522016039	17.35311254	466	Mali	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	14.44617519	35.89194275	470	Malta	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-10.33187259	20.26089546	478	Mauritania	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	50.54907539999999	26.04407747	48	Bahrain	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from Kelly 2010.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	57.568022	-20.28581998	480	Mauritius	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-102.5148166	23.93378032	484	Mexico	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	7.424214814	43.73532918	492	Monaco	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	28.4650624	47.20236795	498	Republic of Moldova	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	19.25214024	42.78717043	499	Montenegro	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	89.17660788	22.86961622	50	Bangladesh	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-6.281942841	31.844013099999998	504	Morocco	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	38.18479941	-14.27963886	508	Mozambique	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on UN Women review of laws including penal codes and labour laws as well as specific domestic violence and sexual offences laws. Canada does not have an offence specific criminal law for domestic violence however acts of family violence are covered under existing legislation according to the appropriate criminal offence (eg homicide assault sexual assault).
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	44.93839317	40.29499741	51	Armenia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information provided by UN Women regional and country offices.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	17.21907885	-22.13817068	516	Namibia	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-59.53464889999999	13.13648273	52	Barbados	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Information from the UN Secretary-General's database indicates that draft legislation is under consideration.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	166.92313000000001	-0.528742623	520	Nauru	2017	nan	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Not Available / contradictory data source
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	83.94678863	28.25866332	524	Nepal	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are based on documents produced by Member States and the UN system for the Universal Periodic Review (UPR). The UPR is a unique process that involves a review of the human rights records of all 192 UN Member States once every four years. The UPR is a State-driven process under the auspices of the Human Rights Council which provides the opportunity for each State to declare what actions they have taken to improve the human rights situations in their countries and to fulfil their human rights obligations. All documents are available at: http://www.ohchr.org/en/hrbodies/upr/pages/uprmain.aspx Draft legislation is under consideration according to UN Women country or regional office.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	5.331480568	51.86728884	528	Netherlands	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	167.06797790000002	-15.34445547	548	Vanuatu	2017	0.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from UNDP 2010b.
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	170.47556730000002	-43.98721568	554	New Zealand	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	nan
S_0870	Existence of laws on sexual harassment (1 = YES; 0 = NO)	G	Global	4	Country or Area	-85.03060315	12.84210839	558	Nicaragua	2017	1.0	Number	Number	0	Units	nan	nan	Minimum Set of Gender Indicators	nan	nan	Data are from OHCHR 2011.
