SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	COD	COD_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	800	Diabetes mellitus	59.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	800	Diabetes mellitus	90.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	800	Diabetes mellitus	137.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	800	Diabetes mellitus	194.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y80T84	80 to 84 years old	800	Diabetes mellitus	285.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y85T100	85 to 100 years old	800	Diabetes mellitus	390.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	950	Alzheimer disease and other dementias	2.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	950	Alzheimer disease and other dementias	6.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	950	Alzheimer disease and other dementias	15.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	950	Alzheimer disease and other dementias	37.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	950	Alzheimer disease and other dementias	111.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	950	Alzheimer disease and other dementias	263.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y80T84	80 to 84 years old	950	Alzheimer disease and other dementias	613.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y85T100	85 to 100 years old	950	Alzheimer disease and other dementias	1829.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	1130	Ischaemic heart disease	55.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	1130	Ischaemic heart disease	102.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	1130	Ischaemic heart disease	195.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	1130	Ischaemic heart disease	335.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	1130	Ischaemic heart disease	589.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	1130	Ischaemic heart disease	1037.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y80T84	80 to 84 years old	1130	Ischaemic heart disease	1745.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y85T100	85 to 100 years old	1130	Ischaemic heart disease	3741.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	1140	Stroke	44.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	1140	Stroke	74.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	1140	Stroke	148.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	1140	Stroke	256.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	1140	Stroke	440.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	1140	Stroke	685.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y80T84	80 to 84 years old	1140	Stroke	1111.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y85T100	85 to 100 years old	1140	Stroke	1866.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	1160	Other circulatory diseases	6.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	1160	Other circulatory diseases	10.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	1160	Other circulatory diseases	17.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	1160	Other circulatory diseases	30.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	1160	Other circulatory diseases	57.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	1160	Other circulatory diseases	106.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y80T84	80 to 84 years old	1160	Other circulatory diseases	230.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y85T100	85 to 100 years old	1160	Other circulatory diseases	644.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	1180	Chronic obstructive pulmonary disease	11.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	1180	Chronic obstructive pulmonary disease	24.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	1180	Chronic obstructive pulmonary disease	60.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	1180	Chronic obstructive pulmonary disease	120.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	1180	Chronic obstructive pulmonary disease	231.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	1180	Chronic obstructive pulmonary disease	358.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y80T84	80 to 84 years old	1180	Chronic obstructive pulmonary disease	602.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y85T100	85 to 100 years old	1180	Chronic obstructive pulmonary disease	959.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	1230	Cirrhosis of the liver	15.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	1230	Cirrhosis of the liver	22.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	1230	Cirrhosis of the liver	32.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	1230	Cirrhosis of the liver	41.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	1230	Cirrhosis of the liver	54.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	1230	Cirrhosis of the liver	63.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y80T84	80 to 84 years old	1230	Cirrhosis of the liver	75.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y85T100	85 to 100 years old	1230	Cirrhosis of the liver	76.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y50T54	50 to 54 years old	1270	Kidney diseases	12.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y55T59	55 to 59 years old	1270	Kidney diseases	19.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y60T64	60 to 64 years old	1270	Kidney diseases	30.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y65T69	65 to 69 years old	1270	Kidney diseases	47.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y70T74	70 to 74 years old	1270	Kidney diseases	74.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
S_0460	Cause-specific mortality rate (age-standardized), by leading causes of death	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y75T79	75 to 79 years old	1270	Kidney diseases	106.0	PER_100000_POP	Per 100,000 population	0	Units	E	Estimated	Global Health Estimates 2016, World Health Organisation (WHO).	nan	nan	nan
