SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	HOUSEHOLD_TYPE	HOUSEHOLD_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2001	F	Female	Y_GE15	15 years old and over	_T	Total	50.75899999999999	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2033	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2002	M	Male	Y_GE15	15 years old and over	_T	Total	77.892	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2034	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2002	F	Female	Y_GE15	15 years old and over	_T	Total	50.57899999999999	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2035	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2003	M	Male	Y_GE15	15 years old and over	_T	Total	77.582	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2036	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2003	F	Female	Y_GE15	15 years old and over	_T	Total	50.466	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2037	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2004	M	Male	Y_GE15	15 years old and over	_T	Total	77.454	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2038	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2004	F	Female	Y_GE15	15 years old and over	_T	Total	50.358000000000004	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2039	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2005	M	Male	Y_GE15	15 years old and over	_T	Total	77.26100000000001	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2040	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2005	F	Female	Y_GE15	15 years old and over	_T	Total	50.288999999999994	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2041	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2006	M	Male	Y_GE15	15 years old and over	_T	Total	77.021	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2042	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2006	F	Female	Y_GE15	15 years old and over	_T	Total	49.968999999999994	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2043	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2007	M	Male	Y_GE15	15 years old and over	_T	Total	76.859	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2044	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2007	F	Female	Y_GE15	15 years old and over	_T	Total	49.8	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2045	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2008	M	Male	Y_GE15	15 years old and over	_T	Total	76.693	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2046	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2008	F	Female	Y_GE15	15 years old and over	_T	Total	49.486999999999995	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2047	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2009	M	Male	Y_GE15	15 years old and over	_T	Total	76.403	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2048	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2009	F	Female	Y_GE15	15 years old and over	_T	Total	49.236000000000004	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2049	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2010	M	Male	Y_GE15	15 years old and over	_T	Total	76.135	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2050	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2010	F	Female	Y_GE15	15 years old and over	_T	Total	48.836000000000006	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2051	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2011	M	Male	Y_GE15	15 years old and over	_T	Total	75.954	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2052	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2011	F	Female	Y_GE15	15 years old and over	_T	Total	48.528999999999996	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2053	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2012	M	Male	Y_GE15	15 years old and over	_T	Total	75.807	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2054	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2012	F	Female	Y_GE15	15 years old and over	_T	Total	48.261	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2055	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2013	M	Male	Y_GE15	15 years old and over	_T	Total	75.533	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2056	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2013	F	Female	Y_GE15	15 years old and over	_T	Total	48.043	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2057	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2014	M	Male	Y_GE15	15 years old and over	_T	Total	75.257	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2058	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2014	F	Female	Y_GE15	15 years old and over	_T	Total	47.839	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2059	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2015	M	Male	Y_GE15	15 years old and over	_T	Total	75.038	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2060	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2015	F	Female	Y_GE15	15 years old and over	_T	Total	47.723	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2061	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2016	M	Male	Y_GE15	15 years old and over	_T	Total	74.78	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2062	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2016	F	Female	Y_GE15	15 years old and over	_T	Total	47.593999999999994	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2063	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2017	M	Male	Y_GE15	15 years old and over	_T	Total	74.583	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2064	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2017	F	Female	Y_GE15	15 years old and over	_T	Total	47.51	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2065	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2018	M	Male	Y_GE15	15 years old and over	_T	Total	74.37	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2066	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2018	F	Female	Y_GE15	15 years old and over	_T	Total	47.428999999999995	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2067	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2019	M	Male	Y_GE15	15 years old and over	_T	Total	74.203	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2068	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2019	F	Female	Y_GE15	15 years old and over	_T	Total	47.208999999999996	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2069	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y15T19	15 to 19 years old	_T	Total	29.668000000000003	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2304	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y20T24	20 to 24 years old	_T	Total	68.422	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2305	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y25T29	25 to 29 years old	_T	Total	89.959	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2306	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y30T34	30 to 34 years old	_T	Total	94.839	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2307	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y35T39	35 to 39 years old	_T	Total	95.575	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2308	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y40T44	40 to 44 years old	_T	Total	95.20200000000001	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2309	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y45T49	45 to 49 years old	_T	Total	94.01899999999999	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2310	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y50T54	50 to 54 years old	_T	Total	90.146	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2311	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y55T59	55 to 59 years old	_T	Total	83.13799999999999	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2312	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y60T64	60 to 64 years old	_T	Total	62.193000000000005	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2313	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	M	Male	Y_GE65	65 years old and over	_T	Total	27.865	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2314	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y15T19	15 to 19 years old	_T	Total	20.04	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2315	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y20T24	20 to 24 years old	_T	Total	45.516000000000005	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2316	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y25T29	25 to 29 years old	_T	Total	58.428999999999995	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2317	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y30T34	30 to 34 years old	_T	Total	61.465	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2318	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y35T39	35 to 39 years old	_T	Total	62.745	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2319	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y40T44	40 to 44 years old	_T	Total	64.176	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2320	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y45T49	45 to 49 years old	_T	Total	64.742	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2321	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y50T54	50 to 54 years old	_T	Total	59.211999999999996	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2322	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y55T59	55 to 59 years old	_T	Total	50.803000000000004	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2323	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y60T64	60 to 64 years old	_T	Total	36.504	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2324	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
S_0890	Labour force participation rate among people aged 15 years and older, by sex and age group	G	Global	0	Global	nan	nan	1	World	2020	F	Female	Y_GE65	65 years old and over	_T	Total	12.982999999999999	PT	Percent	0	Units	M	Modeled	International Labour Organization (ILO), Department of Statistics (ILOSTAT), ILO modelled estimates and projections, 2325	https://ilostat.ilo.org/resources/methods/ilo-modelled-estimates	nan	nan
