SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	DISCIPLINE	DISCIPLINE_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2010	F	Female	F1_SER	Services	AGG_5T8	Tertiary education	48.46748	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2010	F	Female	F1_SSC	Social Sciences, Journalism and Information	AGG_5T8	Tertiary education	65.62038000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_AGR	Agriculture, Forestry, Fisheries and Veterinary	AGG_5T8	Tertiary education	49.05969	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_ART	Arts and Humanities	AGG_5T8	Tertiary education	70.69677	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_BUS	Business, Administration and Law	AGG_5T8	Tertiary education	67.88425	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_EDU	Education	AGG_5T8	Tertiary education	76.04138	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_ENG	Engineering, Manufacturing and Construction	AGG_5T8	Tertiary education	37.10597	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_HEA	Health and Welfare	AGG_5T8	Tertiary education	72.38754	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_ICT	Information and Communication Technologies	AGG_5T8	Tertiary education	39.7278	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_NSC	Natural Sciences, Mathematics and Statistics	AGG_5T8	Tertiary education	66.88172	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	NOT_STEM	Fields other than Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	66.27405999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	STEM	Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	40.631040000000006	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_SER	Services	AGG_5T8	Tertiary education	44.896570000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2011	F	Female	F1_SSC	Social Sciences, Journalism and Information	AGG_5T8	Tertiary education	66.19693000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_AGR	Agriculture, Forestry, Fisheries and Veterinary	AGG_5T8	Tertiary education	52.82838	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_ART	Arts and Humanities	AGG_5T8	Tertiary education	70.07522	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_BUS	Business, Administration and Law	AGG_5T8	Tertiary education	66.9986	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_ENG	Engineering, Manufacturing and Construction	AGG_5T8	Tertiary education	35.974790000000006	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_HEA	Health and Welfare	AGG_5T8	Tertiary education	72.87021999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_ICT	Information and Communication Technologies	AGG_5T8	Tertiary education	39.0411	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_NSC	Natural Sciences, Mathematics and Statistics	AGG_5T8	Tertiary education	66.15831999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	NOT_STEM	Fields other than Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	65.46155999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	STEM	Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	39.425129999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_SER	Services	AGG_5T8	Tertiary education	46.52666	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2012	F	Female	F1_SSC	Social Sciences, Journalism and Information	AGG_5T8	Tertiary education	66.42399999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_AGR	Agriculture, Forestry, Fisheries and Veterinary	AGG_5T8	Tertiary education	49.3988	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_ART	Arts and Humanities	AGG_5T8	Tertiary education	70.15611	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_BUS	Business, Administration and Law	AGG_5T8	Tertiary education	67.2253	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_EDU	Education	AGG_5T8	Tertiary education	77.46993	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_ENG	Engineering, Manufacturing and Construction	AGG_5T8	Tertiary education	35.79625	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_HEA	Health and Welfare	AGG_5T8	Tertiary education	70.88549	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_ICT	Information and Communication Technologies	AGG_5T8	Tertiary education	41.35021	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_NSC	Natural Sciences, Mathematics and Statistics	AGG_5T8	Tertiary education	67.55283	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	NOT_STEM	Fields other than Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	66.30556999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	STEM	Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	39.85229	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_SER	Services	AGG_5T8	Tertiary education	45.77068	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2013	F	Female	F1_SSC	Social Sciences, Journalism and Information	AGG_5T8	Tertiary education	65.7674	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_AGR	Agriculture, Forestry, Fisheries and Veterinary	AGG_5T8	Tertiary education	47.59519	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_ART	Arts and Humanities	AGG_5T8	Tertiary education	70.47802	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_BUS	Business, Administration and Law	AGG_5T8	Tertiary education	66.29579	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_EDU	Education	AGG_5T8	Tertiary education	77.2549	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_ENG	Engineering, Manufacturing and Construction	AGG_5T8	Tertiary education	35.26641	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_HEA	Health and Welfare	AGG_5T8	Tertiary education	69.23755	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_ICT	Information and Communication Technologies	AGG_5T8	Tertiary education	37.907379999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_NSC	Natural Sciences, Mathematics and Statistics	AGG_5T8	Tertiary education	65.59371	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	NOT_STEM	Fields other than Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	65.63206	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	STEM	Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	38.79142	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_SER	Services	AGG_5T8	Tertiary education	46.31627	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2014	F	Female	F1_SSC	Social Sciences, Journalism and Information	AGG_5T8	Tertiary education	65.15167	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_AGR	Agriculture, Forestry, Fisheries and Veterinary	AGG_5T8	Tertiary education	49.95252	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_ART	Arts and Humanities	AGG_5T8	Tertiary education	69.78245	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_BUS	Business, Administration and Law	AGG_5T8	Tertiary education	67.4341	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_EDU	Education	AGG_5T8	Tertiary education	79.78109	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_ENG	Engineering, Manufacturing and Construction	AGG_5T8	Tertiary education	29.28994	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_HEA	Health and Welfare	AGG_5T8	Tertiary education	67.55383	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_ICT	Information and Communication Technologies	AGG_5T8	Tertiary education	39.03935	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_NSC	Natural Sciences, Mathematics and Statistics	AGG_5T8	Tertiary education	67.55226	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	NOT_STEM	Fields other than Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	66.10446	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_UNSPEC	Unspecified fields	AGG_5T8	Tertiary education	45.098040000000005	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	STEM	Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	37.48946	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_SER	Services	AGG_5T8	Tertiary education	42.93546	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2015	F	Female	F1_SSC	Social Sciences, Journalism and Information	AGG_5T8	Tertiary education	65.25765	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_AGR	Agriculture, Forestry, Fisheries and Veterinary	AGG_5T8	Tertiary education	52.35756	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_ART	Arts and Humanities	AGG_5T8	Tertiary education	68.60084	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_BUS	Business, Administration and Law	AGG_5T8	Tertiary education	67.06168000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_EDU	Education	AGG_5T8	Tertiary education	82.06715	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_ENG	Engineering, Manufacturing and Construction	AGG_5T8	Tertiary education	30.40298	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_HEA	Health and Welfare	AGG_5T8	Tertiary education	70.06369000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_ICT	Information and Communication Technologies	AGG_5T8	Tertiary education	40.04616	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_NSC	Natural Sciences, Mathematics and Statistics	AGG_5T8	Tertiary education	67.29287	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	NOT_STEM	Fields other than Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	66.82884	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	STEM	Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	38.260059999999996	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_SER	Services	AGG_5T8	Tertiary education	43.73559	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2016	F	Female	F1_SSC	Social Sciences, Journalism and Information	AGG_5T8	Tertiary education	66.49994000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_AGR	Agriculture, Forestry, Fisheries and Veterinary	AGG_5T8	Tertiary education	46.21285	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_ART	Arts and Humanities	AGG_5T8	Tertiary education	67.8134	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_BUS	Business, Administration and Law	AGG_5T8	Tertiary education	67.66873000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_EDU	Education	AGG_5T8	Tertiary education	83.0833	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_ENG	Engineering, Manufacturing and Construction	AGG_5T8	Tertiary education	28.672240000000002	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_HEA	Health and Welfare	AGG_5T8	Tertiary education	70.34468000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_ICT	Information and Communication Technologies	AGG_5T8	Tertiary education	38.74001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	F1_NSC	Natural Sciences, Mathematics and Statistics	AGG_5T8	Tertiary education	68.08285	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0360	Share of female graduates at tertiary level, by area of study	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2017	F	Female	NOT_STEM	Fields other than Science, Technology, Engineering and Mathematics	AGG_5T8	Tertiary education	66.8437	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
