SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2018	F	Female	ISCED11_2	Lower secondary education	56.4289318502223	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	25.23763153	42.75731323	100	Bulgaria	2018	M	Male	ISCED11_2	Lower secondary education	54.843198582589295	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2014	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	97.24	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2014	F	Female	ISCED11A_0_G23	Some primary education, grades 2 or 3	97.07	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2014	M	Male	ISCED11A_0_G23	Some primary education, grades 2 or 3	97.43	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	39.9	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2014	F	Female	ISCED11_1	Primary education	54.01	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2014	M	Male	ISCED11_1	Primary education	28.75	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2018	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	70.637415544927	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2018	F	Female	ISCED11_2	Lower secondary education	70.2906977304295	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2018	M	Male	ISCED11_2	Lower secondary education	70.95740820361421	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2015	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	9.88192260894556	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA D 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2015	F	Female	ISCED11_2	Lower secondary education	9.03948351245062	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA D 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2015	M	Male	ISCED11_2	Lower secondary education	10.852788170852802	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA D 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2015	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	19.0432357362718	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2015	F	Female	ISCED11_2	Lower secondary education	20.7497999687547	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2015	M	Male	ISCED11_2	Lower secondary education	17.5115248182352	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	56.95	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	F	Female	ISCED11A_0_G23	Some primary education, grades 2 or 3	51.33	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	M	Male	ISCED11A_0_G23	Some primary education, grades 2 or 3	62.78	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	11.8	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	F	Female	ISCED11_1	Primary education	10.75	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	M	Male	ISCED11_1	Primary education	11.45	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2012	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	86.17105354753721	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2012	F	Female	ISCED11_2	Lower secondary education	85.74	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2012	M	Male	ISCED11_2	Lower secondary education	86.6	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	69.4359086926293	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	F	Female	ISCED11A_0_G23	Some primary education, grades 2 or 3	67.8703413400175	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	M	Male	ISCED11A_0_G23	Some primary education, grades 2 or 3	71.1016883017483	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	85.63728243346999	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	F	Female	ISCED11_2	Lower secondary education	85.3015228210605	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2015	M	Male	ISCED11_2	Lower secondary education	85.9740104290931	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2018	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	83.73881120675141	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2018	F	Female	ISCED11_2	Lower secondary education	83.8765058097305	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2018	M	Male	ISCED11_2	Lower secondary education	83.60392986037608	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	47.84	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	F	Female	ISCED11A_0_G23	Some primary education, grades 2 or 3	34.19	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	M	Male	ISCED11A_0_G23	Some primary education, grades 2 or 3	60.38	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	3.0	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	F	Female	ISCED11_1	Primary education	1.0	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	M	Male	ISCED11_1	Primary education	3.14	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2011	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	22.9526307741394	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2011
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2011	F	Female	ISCED11_2	Lower secondary education	21.0514082283093	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2011
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2011	M	Male	ISCED11_2	Lower secondary education	25.0977568759027	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2011
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2013	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	89.6890525036635	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2013	F	Female	ISCED11A_0_G23	Some primary education, grades 2 or 3	90.30105073193279	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2013	M	Male	ISCED11A_0_G23	Some primary education, grades 2 or 3	89.1257644499049	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2013	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	75.41674759777429	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2013	F	Female	ISCED11_1	Primary education	75.3039017801587	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2013	M	Male	ISCED11_1	Primary education	75.5304588516856	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2015	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	27.892168678968897	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2015	F	Female	ISCED11_2	Lower secondary education	23.6125536682479	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2015	M	Male	ISCED11_2	Lower secondary education	32.0243670912365	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	TIMSS 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2015	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	84.6	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	National Learning Assessment (NLA): Chinese National Compulsory Education Quality Assessment; Grade 4 (+1); Minimum proficiency level: Good+Moderate
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2015	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	78.9	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	National Learning Assessment (NLA): Chinese National Compulsory Education Quality Assessment; Grade 8 (-1); Minimum proficiency level: Moderate
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2012	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	26.182983516083603	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2012	F	Female	ISCED11_2	Lower secondary education	20.42	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2012	M	Male	ISCED11_2	Lower secondary education	32.66	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2013	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	64.486330941283	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2013	F	Female	ISCED11A_0_G23	Some primary education, grades 2 or 3	64.7725706196671	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2013	M	Male	ISCED11A_0_G23	Some primary education, grades 2 or 3	64.1892310353591	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2013	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	47.670221790834894	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2013	F	Female	ISCED11_1	Primary education	42.0795222663579	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2013	M	Male	ISCED11_1	Primary education	52.5274003295716	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	LLECE 2013
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2015	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	33.713265585468605	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2015	F	Female	ISCED11_2	Lower secondary education	30.750172263716802	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2015	M	Male	ISCED11_2	Lower secondary education	37.0164937564112	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2015
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	34.6132046279609	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	F	Female	ISCED11_2	Lower secondary education	29.734341433038	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	M	Male	ISCED11_2	Lower secondary education	39.689882858228	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2018
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2014	_T	Both sexes or no breakdown by sex	ISCED11A_0_G23	Some primary education, grades 2 or 3	72.0	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2014	F	Female	ISCED11A_0_G23	Some primary education, grades 2 or 3	71.02	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2014	M	Male	ISCED11A_0_G23	Some primary education, grades 2 or 3	72.96	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2014	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	5.9	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PASEC 2014
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2012	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	40.126797090790504	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2012	F	Female	ISCED11_2	Lower secondary education	33.4	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
S_0320	Proportion of children and young people achieving at least a minimum proficiency level in mathematics, by sex	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2012	M	Male	ISCED11_2	Lower secondary education	47.74	PT	PERCENT	0	Units	C	Country Data	UNESCO/UIS	nan	nan	PISA 2012
