SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0340	School completion rate	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2017	M	Male	ISCED11_2	Lower secondary education	29.017429999999997	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2017	M	Male	ISCED11_1	Primary education	48.65311	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2017	M	Male	ISCED11_3	Upper secondary education	13.52155	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2017	F	Female	ISCED11_2	Lower secondary education	23.2185	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2017	F	Female	ISCED11_1	Primary education	57.907709999999994	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	29.89080992	-3.366387428	108	Burundi	2017	F	Female	ISCED11_3	Upper secondary education	11.36293	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2012	M	Male	ISCED11_2	Lower secondary education	100.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2012	M	Male	ISCED11_1	Primary education	100.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2012	M	Male	ISCED11_3	Upper secondary education	87.67541	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2012	F	Female	ISCED11_2	Lower secondary education	99.85384	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2012	F	Female	ISCED11_1	Primary education	99.52951	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	28.04940161	53.54193075	112	Belarus	2012	F	Female	ISCED11_3	Upper secondary education	92.63654	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2014	M	Male	ISCED11_2	Lower secondary education	41.42872	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2014	M	Male	ISCED11_1	Primary education	67.72973	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2014	M	Male	ISCED11_3	Upper secondary education	21.593770000000003	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2014	F	Female	ISCED11_2	Lower secondary education	39.580090000000006	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2014	F	Female	ISCED11_1	Primary education	77.21745	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.922836	12.71163737	116	Cambodia	2014	F	Female	ISCED11_3	Upper secondary education	20.86448	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2013	M	Male	ISCED11_2	Lower secondary education	48.6152	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2013	M	Male	ISCED11_1	Primary education	93.70651	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2013	M	Male	ISCED11_3	Upper secondary education	21.94487	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2013	F	Female	ISCED11_2	Lower secondary education	64.65456999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2013	F	Female	ISCED11_1	Primary education	94.80183000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.678164227	28.15940032	12	Algeria	2013	F	Female	ISCED11_3	Upper secondary education	37.18742	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	M	Male	ISCED11_2	Lower secondary education	45.53938	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	M	Male	ISCED11_1	Primary education	74.84718000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	M	Male	ISCED11_3	Upper secondary education	18.095489999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	F	Female	ISCED11_2	Lower secondary education	41.04289	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	F	Female	ISCED11_1	Primary education	72.50016	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	12.7419827	5.692387031	120	Cameroon	2014	F	Female	ISCED11_3	Upper secondary education	14.15795	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2010	M	Male	ISCED11_2	Lower secondary education	99.69	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2010	M	Male	ISCED11_3	Upper secondary education	82.37	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2010	F	Female	ISCED11_2	Lower secondary education	99.31	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-101.6575058	57.72360191	124	Canada	2010	F	Female	ISCED11_3	Upper secondary education	89.06	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	M	Male	ISCED11_2	Lower secondary education	15.7173	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	M	Male	ISCED11_1	Primary education	53.41704	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	M	Male	ISCED11_3	Upper secondary education	8.65772	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	F	Female	ISCED11_2	Lower secondary education	7.92283	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	F	Female	ISCED11_1	Primary education	33.33193	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	20.93559492	7.003720791	140	Central African Republic	2010	F	Female	ISCED11_3	Upper secondary education	5.72854	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2006	M	Male	ISCED11_2	Lower secondary education	85.80104	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2006	M	Male	ISCED11_1	Primary education	98.05823000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2006	M	Male	ISCED11_3	Upper secondary education	20.03078	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2006	F	Female	ISCED11_2	Lower secondary education	90.35934	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2006	F	Female	ISCED11_1	Primary education	98.68961999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	80.70489654	7.614693343	144	Sri Lanka	2006	F	Female	ISCED11_3	Upper secondary education	29.689909999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	M	Male	ISCED11_2	Lower secondary education	18.23392	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	M	Male	ISCED11_1	Primary education	30.58417	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	M	Male	ISCED11_3	Upper secondary education	14.638060000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	F	Female	ISCED11_2	Lower secondary education	9.9951	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	F	Female	ISCED11_1	Primary education	23.72016	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	18.66618401	15.36279341	148	Chad	2014	F	Female	ISCED11_3	Upper secondary education	5.488569999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2017	M	Male	ISCED11_2	Lower secondary education	94.84	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2017	M	Male	ISCED11_1	Primary education	95.69	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2017	M	Male	ISCED11_3	Upper secondary education	83.27	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2017	F	Female	ISCED11_2	Lower secondary education	97.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2017	F	Female	ISCED11_1	Primary education	96.93	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-71.23029019	-35.265288500000004	152	Chile	2017	F	Female	ISCED11_3	Upper secondary education	88.21	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2014	M	Male	ISCED11_2	Lower secondary education	77.02	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2014	M	Male	ISCED11_1	Primary education	96.53	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2014	M	Male	ISCED11_3	Upper secondary education	60.16	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2014	F	Female	ISCED11_2	Lower secondary education	88.61	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2014	F	Female	ISCED11_1	Primary education	98.02	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	104.1403375	32.30955217	156	China	2014	F	Female	ISCED11_3	Upper secondary education	61.56	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	M	Male	ISCED11_2	Lower secondary education	73.36	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	M	Male	ISCED11_1	Primary education	90.87	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	M	Male	ISCED11_3	Upper secondary education	69.3	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	F	Female	ISCED11_2	Lower secondary education	79.97	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	F	Female	ISCED11_1	Primary education	95.47	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-73.07446751	3.888209046	170	Colombia	2018	F	Female	ISCED11_3	Upper secondary education	74.5	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2012	M	Male	ISCED11_2	Lower secondary education	45.14887	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2012	M	Male	ISCED11_1	Primary education	75.45747	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2012	M	Male	ISCED11_3	Upper secondary education	26.344690000000003	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2012	F	Female	ISCED11_2	Lower secondary education	45.474270000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2012	F	Female	ISCED11_1	Primary education	77.78049	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	43.34234565	-11.66121732	174	Comoros	2012	F	Female	ISCED11_3	Upper secondary education	32.6282	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	M	Male	ISCED11_2	Lower secondary education	56.869780000000006	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	M	Male	ISCED11_1	Primary education	78.42399999999999	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	M	Male	ISCED11_3	Upper secondary education	27.91024	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	F	Female	ISCED11_2	Lower secondary education	44.91805	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	F	Female	ISCED11_1	Primary education	81.63917	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.22052612	-0.840544119	178	Congo	2015	F	Female	ISCED11_3	Upper secondary education	19.37809	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2013	M	Male	ISCED11_2	Lower secondary education	58.374140000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2013	M	Male	ISCED11_1	Primary education	71.19611	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2013	M	Male	ISCED11_3	Upper secondary education	30.435190000000002	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2013	F	Female	ISCED11_2	Lower secondary education	48.804790000000004	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2013	F	Female	ISCED11_1	Primary education	66.51914000000001	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	23.65496507	-2.8771547319999997	180	Democratic Republic of the Congo	2013	F	Female	ISCED11_3	Upper secondary education	21.2893	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	M	Male	ISCED11_2	Lower secondary education	71.78	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	M	Male	ISCED11_1	Primary education	95.39	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	M	Male	ISCED11_3	Upper secondary education	53.45	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	ISCED11_2	Lower secondary education	75.38	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	ISCED11_1	Primary education	97.33	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-84.19712782	9.970998683	188	Costa Rica	2018	F	Female	ISCED11_3	Upper secondary education	63.42	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2014	M	Male	ISCED11_2	Lower secondary education	97.64	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2014	M	Male	ISCED11_3	Upper secondary education	95.73	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2014	F	Female	ISCED11_2	Lower secondary education	99.49	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	17.95874553	45.45172212	191	Croatia	2014	F	Female	ISCED11_3	Upper secondary education	93.58	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2014	M	Male	ISCED11_2	Lower secondary education	96.78097	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2014	M	Male	ISCED11_1	Primary education	99.33035	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2014	M	Male	ISCED11_3	Upper secondary education	85.62669	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2014	F	Female	ISCED11_2	Lower secondary education	98.25063	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2014	F	Female	ISCED11_1	Primary education	99.71584	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	-79.54460144	22.10030366	192	Cuba	2014	F	Female	ISCED11_3	Upper secondary education	86.43489	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2014	M	Male	ISCED11_2	Lower secondary education	100.0	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2014	M	Male	ISCED11_3	Upper secondary education	88.1	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2014	F	Female	ISCED11_2	Lower secondary education	98.57	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	33.22285964	35.05659437	196	Cyprus	2014	F	Female	ISCED11_3	Upper secondary education	97.56	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2014	M	Male	ISCED11_2	Lower secondary education	99.33	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2014	M	Male	ISCED11_3	Upper secondary education	94.44	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2014	F	Female	ISCED11_2	Lower secondary education	99.34	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	15.33151382	49.73913871	203	Czechia	2014	F	Female	ISCED11_3	Upper secondary education	94.41	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
S_0340	School completion rate	G	Global	4	Country or Area	2.339933594	9.65401646	204	Benin	2018	M	Male	ISCED11_2	Lower secondary education	24.922079999999998	PT	Percent	0	Units	nan	nan	UNESCO/UIS	nan	nan	nan
